source,tier,domain,brand,email,email_source,operator,licence,licence_status,expiry,confidence,flag,status,contacted_on,recheck_verdict,recheck_live,recheck_http,recheck_title,recheck_reason,recheck_date
cryptolists,,spinbit.com,Spinbit,,,,,,,high,,not contacted,,live,yes,200,SpinBit Online Casino,,2026-08-14
cryptolists,,casinoorca1.com,Casino Orca,,,,,,,high,,not contacted,,live,yes,200,Casino Orca - Play Top Online Casino Games & Win Big!,,2026-08-14
cryptolists,,wolf.io,Wolf IO Casino,support@wolf.io,site-contact-page,,,,,high,,not contacted,,live,yes,200,Wolf.io: The Best Bitcoin & Crypto Casino for 2026,,2026-08-14
cryptolists,,fortuneplay.co,Fortune Play,contact@roosterpartners.com,affcatalog:Rooster Partners,Rooster Partners,,,,high,,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,coinbets777.com,Coinbets,affiliates@coinbets777.com,site-affiliate-page,Coinbets777 Affiliates,,,,high,,not contacted,,live,yes,200,Coinbets777 Casino - Best Online Casino,,2026-08-14
cryptolists,,betovix.com,Betovix -,,,,,,,high,,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,avocasino37.com,Avo Casino,support@avocasino.com,site-contact-page,,,,,high,,not contacted,,live,yes,200,Avocasino,,2026-08-14
cryptolists,,ampm7.casino,AMPM Casino,,,,,,,high,,not contacted,,live,yes,200,"The best online casino, a large selection of slots, mobile casino",,2026-08-14
cryptolists,,limewin.online,Lime Win Casino,affiliates@playamopartners.com,affcatalog:Playamo Partners,Playamo Partners,,,,high,,not contacted,,live,yes,200,Online Casino Games & Slots - Experience Premium Gaming | LimeWin,,2026-08-14
cryptolists,,royalen.io,Royalen,,,,,,,high,,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,billy.bfplay.link,Billy Billion Casino,,,,,,,high,,not contacted,,live,yes,200,Billy Billion Online Casino | Billy Billion,,2026-08-14
cryptolists,,rake.com,Rake Casino,info@rake.com,site-affiliate-page,,,,,high,,not contacted,,live,yes,200,Rake.com - Best Online Casino & Sportsbook 2025 | Instant Crypto Withdrawals | Casino Game,,2026-08-14
cryptolists,,spinbetcasino.com,Spin Bet Casino,,,,,,,high,,not contacted,,live,yes,200,SpinBet Casino | SpinBet Login & Official Online Slots,,2026-08-14
cryptolists,,spinarium4.com,Spinarium Casino,,,,,,,high,,not contacted,,live,yes,200,Online Casino | Play Casino for Real Money at Spinarium,,2026-08-14
cryptolists,,slot.playlink.me,Slot Rush Casino,,,,,,,high,,not contacted,,live,yes,200,Casino - Play Online Casino Games | Slotrush 1,,2026-08-14
cryptolists,,fatfruit.io,Fat Fruit Casino,,,,,,,high,,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,blazespins.com,Blaze Spins Casino,partners@blazeaffiliates.com,affcatalog:Blaze Spins Affiliates,Blaze Spins Affiliates,,,,high,,not contacted,,live,yes,200,Blaze Spins,,2026-08-14
cryptolists,,spin3grande.com,Spin Grande Casino -,,,,,,,high,,not contacted,,live,yes,200,SpinGrande | Your Online Casino for Big Wins,,2026-08-14
cryptolists,,letslucky.casino,Lets Lucky Casino,info@fortunate.partners,affcatalog:Fortunate Partners,Fortunate Partners,,,,high,,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,luckyones.online,Lucky Ones Casino -,info@fortunate.partners,affcatalog:Fortunate Partners,Fortunate Partners,,,,high,,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,50crowns.com,50 Crowns Casino,,,,,,,high,,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,xbet.playtraff.com,0Xbet,,,,,,,high,,not contacted,,live,yes,200,Safest Online Casino 0x.bet 🎖️ Fast Withdrawal & Safe Online Casino,,2026-08-14
cryptolists,,therickycasino.com,Ricky Casino,,,,,,,high,,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,luckydreams.io,Lucky Dreams Casino,info@fortunate.partners,affcatalog:Fortunate Partners,Fortunate Partners,,,,high,,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,beti.playtraff.com,Beti Bet,,,,,,,high,,not contacted,,live,yes,200,Best Online Casino Site ⭐ Daily Cashback up to 20% | BetiBet,,2026-08-14
cryptolists,,casino4u.tech,Casino 4U,affiliates@fastpay-casino.com,affcatalog:Fastpay Affiliates,Fastpay Affiliates,,,,high,,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,gobohocasino.com,Boho Casino,,,,,,,high,,not contacted,,live,yes,200,-> Bohocasino,,2026-08-14
cryptolists,,zota.playtraff.com,Zota Bet,,,,,,,high,,not contacted,,live,yes,200,ZotaBet Online Casino ✔️ Best Casino Site 2026 | ZotaBet,,2026-08-14
cryptolists,,1royspins1.com,Royspins,,,,,,,high,,not contacted,,live,yes,200,Royspins Online Casino,,2026-08-14
cryptolists,,a5.winvegasplus-line.com,WinVegasPlus Casino,,,,,,,high,,not contacted,,live,yes,200,Win Vegas Plus,,2026-08-14
cryptolists,,windice.io,Win Dice Casino -,support@windice.io,site-affiliate-page,Windice Affiliates,,,,high,,not contacted,,live,yes,200,"WINDICE - Bitcoin/Cryptocurrency Casino Games (Dice, Roulette & Slots) with Faucet",,2026-08-14
cryptolists,,cobber-casino.tech,Cobber Casino,affiliates@fastpay-casino.com,affcatalog:Fastpay Affiliates,Fastpay Affiliates,,,,high,,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,casoo46.com,Casoo Casino,help@casoo.com,site-contact-page,,,,,high,,not contacted,,live,yes,200,Casoo | Online Casino. A Galaxy of Fun Awaits,,2026-08-14
cryptolists,,slotastic.ag,Slotastic,support@affiliatecapital.com,affcatalog:Affiliate Capital,Affiliate Capital,,,,high,,not contacted,,live,yes,200,Slotastic | Most Fun Online Casino | 250% Welcome Bonus,,2026-08-14
cryptolists,,mond1casino.com,Mond Casino,,,,,,,high,,not contacted,,live,yes,200,Mond Casino: Online Casino & Sports Betting,,2026-08-14
cryptolists,,gomblingo.casino,Gomblingo Casino,support@affshares.com,affcatalog:AffShares Partners,AffShares Partners,,,,high,,not contacted,,live,yes,200,Redirecting...,,2026-08-14
cryptolists,,hellspin222.com,Hell Spin Casino,support@hellspin.com,site-contact-page,,,,,high,,not contacted,,live,yes,200,Loading...,,2026-08-14
cryptolists,,ivibetx.com,Ivibet Casino,support@ivibet.com,site-contact-page,,,,,high,,not contacted,,live,yes,200,Ivibet,,2026-08-14
cryptolists,,amokcasino.io,Amok Casino -,,,,,,,high,,not contacted,,live,yes,200,"Amok Casino > 100 Free Spins > 3,000+ Games",,2026-08-14
cryptolists,,pelicancasino10.games,Pelican Casino,support@pelicancasino.games,site-contact-page,,,,,high,,not contacted,,live,yes,200,Pelican Casino: Online Casino with Top Slots & Bonuses,,2026-08-14
cryptolists,,winawinplay.com,Win a Win Casino,,,,,,,high,,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,betcoin.ag,Betcoin Casino,,,,,,,high,,not contacted,,live,yes,200,Betcoin: Bitcoin Casino & Sportsbook,,2026-08-14
cryptolists,,luckybonanza.ag,Lucky Bonanza Casino,,,,,,,high,,not contacted,,live,yes,200,LuckyBonanza | Closure Notice,,2026-08-14
cryptolists,,bitvest.io,Bitvest Casino -,,,,,,,high,,not contacted,,live,yes,200,Bitvest Bitcoin Casino: Play or Invest,,2026-08-14
cryptolists,,neo.playlink.me,Neospin Casino,,,,,,,high,,not contacted,,live,yes,200,Neospin Online Casino | Up to 20% cashback daily | Neospin.com,,2026-08-14
cryptolists,,guns.playlink.me,GunsBet Casino,,,,,,,high,,not contacted,,live,yes,200,"Online Casino | 335% up to €1,675 | Play Casino Online",,2026-08-14
cryptolists,,koning.playtraff.com,Koningbet Casino,,,,,,,high,,not contacted,,live,yes,200,By using our website you are accepting our Cookie Policy.,,2026-08-14
cryptolists,,theonlinecasino.com,The Online Casino,affiliates@income-network.com,affcatalog:Income Network,Income Network,,,,high,,not contacted,,live,yes,200,Best Online Casino Games for Real Money | TheOnlineCasino,,2026-08-14
cryptolists,,landingstool.eu,Saga Spins Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,gone,no,404,,HTTP 404,2026-08-14
cryptolists,,koraly7.com,Spin Mama Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,loading...,,2026-08-14
cryptolists,,rdr-reels.com,Reelsio,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,Loading...,,2026-08-14
cryptolists,,nexono4.com,AFK Spin Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,loading...,,2026-08-14
cryptolists,,anoncas.xyz,Cryptocasinocc,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,betpanda.partners,Bet Panda IO,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,7starpartners.com,Only Spins Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,7StarsPartners: A multi brand gambling affiliate program,,2026-08-14
cryptolists,,cyrazo6.com,Goldzino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,loading...,,2026-08-14
cryptolists,,kenovia6.com,Win Airlines Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,loading...,,2026-08-14
cryptolists,,bcgame-freespin.com,BC Game,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,download,,2026-08-14
cryptolists,,bexaiq5.com,Vinci Spin,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,loading...,,2026-08-14
cryptolists,,plenaco2.com,Crypto Leo,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,loading...,,2026-08-14
cryptolists,,bexavia3.com,Billionaire Spin,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,loading...,,2026-08-14
cryptolists,,bexazo2.com,Spino Gambino Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,loading...,,2026-08-14
cryptolists,,roostake.com,Roo Stake Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,"Roostake | Online Casino, Slots & Live Casino",,2026-08-14
cryptolists,,promogb.com,Gold Bet Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,zentrofy2.com,BDM Bet,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,loading...,,2026-08-14
cryptolists,,pizzacamp.org,Spin Space Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,Online Casinos in Australia – Fast Payout and Instant Withdrawal Casinos,,2026-08-14
cryptolists,,ethtopcas.xyz,Eth Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,gobets.io,Betsio Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,Online Casino & Sports Betting | Real Money Games at Betsio.com,,2026-08-14
cryptolists,,betrepublic1.com,Bet Republic,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,gone,no,200,,near-empty response,2026-08-14
cryptolists,,flagman-way-six.com,Flagman Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,Welcome,,2026-08-14
cryptolists,,bepal.partners,Betospin,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,justcasinoplay.io,Just Casino IO,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,lumica5.com,Felix Spin,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,loading...,,2026-08-14
cryptolists,,loot24.run,Lootrun,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,fairpari.com:443,Fair Pari Casino,support@fairpari.partners,affcatalog:Fairpari Partners,Fairpari Partners,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,gone,no,,,DNS does not resolve,2026-08-14
cryptolists,,alw01cm.lpmediastorage.com,Ala Win Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,rwn-irrs10.com,Irwin Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,Welcome,,2026-08-14
cryptolists,,realspin.club,Real Spin,affiliates@realspinpartners.com,affcatalog:RealSpin Partners,RealSpin Partners,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,RealSpin,,2026-08-14
cryptolists,,monrocasino.life,Monro Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,Welcome,,2026-08-14
cryptolists,,bet25.com,Bet 25,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,Welcome to Loyalty Path,,2026-08-14
cryptolists,,casinocat.com,Casino Cat,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,CasinoCat - VPN Access,,2026-08-14
cryptolists,,slotlounge.live,Slot Lounge Casino,affiliates@n1.partners,affcatalog:N1 Partners,N1 Partners,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,clarira8.com,Coolzino Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,loading...,,2026-08-14
cryptolists,,brav0play11.casino,Bravo Play Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,Home Page | BravoPlay,,2026-08-14
cryptolists,,velzom.com,Spin Better Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,gone,no,404,,HTTP 404,2026-08-14
cryptolists,,8543209mp.pro,Megapari Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,203,,,2026-08-14
cryptolists,,betmac3.com,Bet Mac Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,Betmac Casino | Fast Withdrawals - Official site 2025,,2026-08-14
cryptolists,,betkudos.com,Bet Kudos,partners@betkudos.com,affcatalog:BetKudos Partners,BetKudos Partners,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,Casino | BetKudos.com,,2026-08-14
cryptolists,,snatchcasino.io,Snatch Casino,info@iwildpartners.com,affcatalog:iWild Partners,iWild Partners,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,korucasino.live,Koru Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,goldexcasino.live,Goldex Casino,affiliates@n1.partners,affcatalog:N1 Partners,N1 Partners,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,koraex2.com,Spin Winera Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,loading...,,2026-08-14
cryptolists,,melbet.org:443,Melbet,support@melbetaffiliates.com,affcatalog:Melbet Partners,Melbet Partners,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,gone,no,,,DNS does not resolve,2026-08-14
cryptolists,,crypva6.com,Magnetic Slots Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,loading...,,2026-08-14
cryptolists,,gizbo-way-eight.com,Gizbo Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,Welcome,,2026-08-14
cryptolists,,regspindo.com,Spinando Casino -,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,crypco6.com,Oscar Spin Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,loading...,,2026-08-14
cryptolists,,kenoro7.com,Corgi Bet,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,loading...,,2026-08-14
cryptolists,,zenobet.io,Zenobet,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,Zenobet,,2026-08-14
cryptolists,,cdn.aff.gold,Lucky Kong Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,,,2026-08-14
cryptolists,,cashpurecasino.co,Pure Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,Home,,2026-08-14
cryptolists,,promotions.funkyjackpot.com,Funky Jackpot,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,gone,no,404,,HTTP 404,2026-08-14
cryptolists,,respin.bet,Respin Casino,partners@sisugroup.com,affcatalog:Sisu Partners,Sisu Partners,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,Respin Casino,,2026-08-14
cryptolists,,casinowinner.live,Casino Winner,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,,live,yes,200,"CasinoWinner — Online Slots, Live Casino & Euro Cashier | casinowinner.live",,2026-08-14
